             VARIABLE : Tropical Cyclone Heat Potential (KJ/cm2)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : tchp_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+34
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             Z=0:4737
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
2.6N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0.640032	16.07653	29.14895	34.21191	37.7419	42.07635	44.33924	46.84763	50.32175	52.7225	52.61092	50.03915	50.31775	54.18119	58.63714	64.22157	69.75603	75.31126	80.72852	86.4744	92.94153	99.05899	103.7763	107.2199	109.4626	111.1447	112.8604	114.8454	117.2686	119.9691	122.8105	125.9991	129.3999	131.4364	131.7593	130.6117	126.6385	121.8028	117.5114	113.0182	109.6224	107.5702	105.5877	104.7365	103.5491	103.1659	102.6643	105.8393	106.8026	109.7195	109.8218	110.2767	110.1746	110.0027	110.027	111.2516	112.6051	114.379	115.5262	114.0173	108.5872	99.57059	89.44196	84.05131	88.48821	95.4783	99.10809	100.7506	101.7169	102.0923	102.5284	103.0246	104.6276	106.561	108.5836	109.9512	111.0414	113.4076	117.7729	123.4814	128.9658	134.3102	139.6052	144.3993	148.2456	153.4344	159.4157	168.1952	171.1701	172.6253	182.3598	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	67.93144	72.24394	82.9215	91.42318	100.9419	101.2984	98.33968	95.21934	93.77683	95.57858	101.5431	106.9379	109.0799	106.1234	101.5491	100.3502	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	85.56989	86.43715	91.28167	102.837
2.9N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	4.803966	22.29259	30.75519	33.30377	37.87343	41.24657	43.72736	45.84425	48.15684	49.69957	48.92241	49.18422	51.23044	54.28831	59.33041	65.34532	71.3433	77.14706	82.35539	87.74766	94.59785	101.075	106.5176	110.2107	113.0659	114.9607	116.5539	118.1511	120.3355	123.177	125.6915	128.364	130.2498	131.29	131.1353	128.5982	123.5993	119.3866	114.9947	110.4556	107.5566	106.0256	104.763	102.549	102.1609	100.646	101.944	103.0957	105.9166	106.8711	106.2615	105.9607	104.7543	104.7031	105.1739	105.841	107.4141	110.04	109.9138	106.0075	97.05819	86.81938	82.02853	87.61666	95.33411	98.64859	99.50031	100.0496	99.93999	99.91727	100.4052	101.7509	103.0268	104.1897	105.6192	107.3927	109.8842	114.6008	120.6648	126.3538	132.5397	137.9652	142.2651	146.4211	150.323	154.8348	166.5028	160.2458	166.3885	178.6032	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	67.5113	74.40254	83.86522	92.82418	102.3093	101.6396	97.56287	94.00166	91.62799	92.17768	97.82114	103.6809	106.4422	104.465	101.7682	101.2518	98.46557	101.0666	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	84.55528	85.2773	87.89072	97.70367
3.1N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	11.63412	26.10072	30.15636	32.12918	35.972	40.30342	42.36532	43.76553	43.96889	41.47615	46.69534	49.36286	51.72245	55.29585	60.93299	66.82212	72.72169	78.25352	83.06586	89.55962	96.81248	104.0458	109.6824	112.3397	114.9063	116.9687	118.486	120.1599	122.1996	123.3673	124.8415	126.1679	127.3458	127.9459	126.7502	123.7114	119.5976	117.1301	113.1111	109.3677	107.6888	105.5271	101.0383	99.91639	98.84238	98.68507	99.90786	101.3709	102.5342	101.1886	100.7458	99.6412	99.38626	98.84332	99.43774	100.9614	102.7614	104.49	101.9674	94.07926	84.39194	80.09022	86.59927	95.15421	98.24227	97.9804	97.20537	96.29909	95.48405	95.57116	96.95049	98.19513	99.41385	101.0296	103.635	107.4932	111.5235	117.5907	124.2124	130.3301	135.8441	140.6174	144.4215	147.43	151.6292	158.0981	156.6075	162.099	172.114	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	67.48508	76.00864	84.13528	93.08483	102.7456	101.7338	96.60076	93.25846	89.93876	89.1992	94.08013	99.78756	102.5166	102.3904	101.142	100.1167	99.86673	97.68881	92.10262	92.47469	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	83.95351	84.47845	85.34216	93.172
3.4N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	1.519601	17.08771	26.85757	26.4966	28.27114	34.21275	39.335	40.27781	39.41644	33.8588	37.43591	46.7841	50.4992	53.31052	58.35932	63.80484	68.59857	73.66943	78.31023	83.87109	91.26032	99.67609	107.7571	112.4823	115.009	116.7021	117.2293	117.5968	119.377	119.8071	120.4537	120.833	121.6187	122.2996	122.1289	121.1412	119.2324	116.4986	114.6499	112.0915	109.1584	106.3529	101.0381	96.19357	96.52477	94.11817	96.01546	96.50021	97.50072	95.92742	95.53098	94.2602	93.64848	92.9136	92.95933	94.11722	96.16087	97.31924	97.00032	91.11388	82.18639	78.17881	86.08607	95.62169	98.61615	97.58129	95.34898	93.29007	91.77737	91.4957	92.96124	94.43568	95.85803	98.19408	101.0838	105.6173	109.7891	115.0689	121.6997	127.9317	133.4499	139.073	142.5594	144.8887	148.2652	150.2827	153.7426	158.2519	165.5378	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	66.50368	77.59139	84.34802	92.04717	102.5128	101.5964	95.51699	93.0173	88.85715	87.68732	90.16012	95.36037	98.81629	99.73904	99.61306	98.64785	98.24369	95.47751	93.80594	91.18051	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	83.7166	84.5503	84.1915	91.08248
3.6N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	3.735111	15.39045	17.82297	19.02382	25.03231	33.97705	37.3609	36.43314	30.02267	26.94429	40.52196	48.72882	52.92384	57.83192	63.09724	66.89562	70.57806	74.53619	78.99123	85.05376	93.2151	102.115	108.9631	112.9928	115.4437	116.3613	115.9454	116.0868	115.9181	115.8181	115.9578	116.4449	116.7838	116.7356	117.0291	116.5966	115.7412	114.6543	113.0501	110.6462	105.7575	99.73212	92.69979	94.06293	89.0416	91.17244	90.93017	91.34321	90.10276	90.36742	89.87439	89.30151	88.03074	86.88921	86.6691	88.64912	91.29301	91.79308	88.10519	79.6321	75.80983	85.8973	97.02543	99.94122	98.24786	95.22401	92.38161	90.38615	89.87544	91.6039	93.64322	95.20298	97.69266	100.4849	104.8845	108.7093	112.7766	118.5171	124.9884	131.4342	137.0455	140.5173	142.4936	145.8615	148.3041	149.5026	155.2325	161.7775	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	64.75155	78.73807	84.05367	89.71283	101.2351	100.7109	94.66557	92.50253	89.04671	88.1371	86.93871	92.28699	95.33426	97.69497	98.07294	97.53426	95.62341	94.02699	91.8957	92.56879	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	83.97814	85.00536	84.21393	91.09785
3.9N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03022	7.885044	13.8112	26.26782	33.53141	33.64196	28.82647	24.03264	32.23611	45.85226	53.16512	59.59317	65.12141	67.78617	69.55065	72.2529	75.36935	79.43421	85.71484	94.09766	102.5593	108.3473	111.2711	112.0375	112.3573	112.6171	112.0644	111.6782	111.4421	112.2269	112.7565	112.9794	113.3204	113.5117	113.7524	114.1744	113.0418	110.6727	105.4821	96.23681	91.65607	91.35625	86.71081	85.46291	85.66581	85.69358	85.54485	86.2975	86.77267	85.93031	83.66898	81.3334	79.7364	80.43996	84.25806	86.28825	84.59467	76.60291	73.42127	85.73437	98.42555	101.3077	99.12915	95.99432	93.25528	91.45248	90.36747	91.24239	93.85066	96.51592	98.79287	101.6017	105.1396	107.6677	109.5297	113.3153	120.6612	128.4578	135.0036	138.3252	140.2849	142.8479	146.2892	145.6353	155.9905	156.1924	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	62.42085	79.51227	83.68787	86.41741	98.49576	99.25808	93.66918	92.18441	90.10999	89.43903	86.10249	89.88937	92.94944	95.89481	96.97049	96.88544	95.92555	92.58839	90.1391	91.55026	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	83.8906	86.02477	85.21785	90.80254
4.1N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48519	14.75172	27.57175	31.08039	28.36768	26.23665	25.44936	40.77297	53.11864	62.09364	68.00514	69.72212	69.86693	70.46186	72.50748	75.41077	79.5191	86.22997	94.1504	100.4117	103.9983	105.2808	106.3637	107.5183	107.7155	107.5871	108.0458	109.259	110.1181	110.7472	111.2751	111.1862	111.6684	112.1329	112.5597	108.8926	103.6039	93.18116	90.57743	89.37674	85.63353	82.4776	81.25971	80.91396	81.97097	83.27943	84.56809	83.35367	80.0517	76.19634	73.53799	73.8786	76.34258	80.87653	80.10241	73.35024	70.9236	85.0424	99.11257	102.0516	99.64424	96.77603	94.65795	92.86967	90.63699	89.97181	91.86463	96.31493	100.0252	102.5927	104.8633	105.3456	104.2739	106.9696	114.2244	124.1107	131.352	135.9291	137.6718	139.4526	142.413	140.8101	146.6343	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	60.16349	79.87058	83.50069	83.03878	94.66238	96.71302	92.62362	92.41236	90.5251	89.97055	86.04898	87.13626	91.05473	94.31284	95.74759	96.39668	96.13855	92.70919	89.64841	88.38409	88.84004	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	83.51443	87.51279	87.47968	87.88676
4.4N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0.2050218	1.235518	0.7781648	0	0	0	0	4.326667	19.41741	28.0361	28.53	29.52512	22.32385	35.61492	52.44787	64.49819	71.95745	72.56068	71.21835	70.76492	71.28445	73.15556	75.93718	80.69569	86.833	92.51421	96.10158	98.26631	100.7496	102.9966	103.9787	104.7973	106.2873	107.9298	108.9238	110.0405	110.518	110.1616	109.6371	109.6723	110.2399	107.3449	100.5136	91.94002	89.8607	88.38509	85.23129	81.51783	79.01162	78.3251	80.07076	81.83424	83.46746	80.77038	75.56575	70.37714	67.14822	67.36939	70.24837	74.28658	75.01723	69.61393	67.66426	82.86925	99.57513	103.2714	100.281	97.12578	95.23598	93.26176	90.54146	88.67554	89.05915	93.89309	99.63546	102.671	103.7773	102.1293	100.9127	103.3963	109.052	119.4342	128.4178	133.2799	135.7733	136.7091	137.0427	139.238	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	57.65264	80.12385	83.4908	80.58453	89.96045	93.6664	91.95399	91.88488	90.73042	88.54788	84.73646	85.23882	88.7966	92.66459	93.99825	95.14839	94.92691	93.74767	90.36082	87.75938	93.92154	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	81.27686	87.1685	89.86528	86.48056
4.6N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	2.390928	3.656811	3.229668	1.094411	0	0	0	0	10.09971	24.76887	29.42616	32.83845	23.48266	32.79186	51.25516	66.73814	75.13576	74.34554	72.24509	71.72982	71.82987	72.88756	74.72706	77.87535	82.50659	86.93014	90.44619	93.79862	97.5525	100.1233	102.0299	103.9007	106.0725	107.8499	108.8154	109.8807	110.6587	109.5234	108.237	107.7502	108.1971	105.4116	97.93827	91.17384	89.51096	87.22507	84.94922	81.81217	78.87092	77.58096	79.47341	81.06889	82.74002	76.82404	70.90695	64.18639	60.04785	60.32639	63.26165	67.63064	70.17876	65.65742	63.55035	79.04029	98.72095	104.0776	101.29	98.39978	96.12795	93.62435	91.1161	88.8127	88.02745	91.52809	97.76968	101.1438	101.5411	99.17308	100.6085	104.086	107.3046	116.5528	125.9245	131.6652	133.5999	134.4662	134.9374	140.0221	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	55.8793	79.99036	83.29561	78.73013	85.52611	90.19796	92.01161	92.11713	90.21641	87.50207	83.78192	83.47101	86.17616	90.02248	91.01381	92.95757	92.51411	92.26344	90.63354	88.05429	93.83791	97.3769	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	85.9637	90.22191	86.46125
4.9N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	3.811432	6.041518	5.671252	3.049724	0	0	0	0	3.722699	22.3646	31.00045	36.41365	30.41367	32.70783	50.93404	68.88478	77.12434	75.53427	72.62488	72.03393	71.28069	72.69222	74.6689	77.13875	80.62453	84.26469	88.13087	92.73651	96.42899	98.90073	101.3527	103.7157	106.3766	107.7885	108.3008	109.5853	110.2232	109.3048	107.2339	106.6634	106.0622	103.0136	96.64664	91.1955	88.60653	86.08434	84.17606	82.22928	79.97889	78.9546	79.99486	81.43449	81.53364	73.10211	65.15769	55.64095	50.27408	50.71344	55.43581	61.01933	65.19916	61.83633	59.27247	73.70833	95.97389	103.9812	101.7976	99.132	97.35445	94.87816	92.1245	89.69209	88.20505	90.16285	95.50446	98.96849	98.92822	98.14231	102.3557	106.2887	108.642	115.1157	124.3807	129.7421	132.5252	132.4637	130.5085	-1.E+34	-1.E+34	-1.E+34	-1.E+34	142.0061	141.1235	138.4095	137.1339	136.7594	137.4716	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	55.58862	80.0685	82.21986	76.96906	81.7542	87.64455	92.97065	92.03934	89.73682	87.30746	83.78107	82.52184	83.41882	85.59187	87.2597	89.76163	90.12867	89.57564	89.18848	88.13852	91.37027	99.08304	100.0048	106.4622	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	87.50012	91.17508	86.24104
5.1N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	3.979019	7.484975	7.752974	4.827196	0	0	0	0	0.1382399	21.12505	32.57075	40.09666	38.81553	33.80724	51.52119	70.23537	78.02334	77.21299	73.57973	72.10392	70.54779	71.57999	74.83712	77.84361	80.90699	84.29311	88.45261	93.08934	96.49759	99.04933	101.647	104.048	106.5451	107.5223	107.6802	108.9173	109.3141	108.3011	107.3336	106.2316	104.7744	100.8708	96.5584	91.1834	87.50437	84.61591	83.17686	82.15833	81.32586	80.56798	81.24046	81.72285	79.28859	67.32946	57.70409	46.3173	39.02238	39.49982	45.86364	53.43829	59.79058	59.11693	55.64554	67.74505	91.42715	102.8778	101.7731	99.63654	98.32879	96.44573	93.07704	90.59631	88.32459	89.28246	93.58498	96.84262	96.90253	98.78017	103.5295	107.9049	110.2224	115.3588	123.0992	128.1607	130.1586	132.0777	119.6199	-1.E+34	129.9687	137.4124	135.8405	141.9485	143.2616	141.5233	140.3267	139.47	137.8075	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	66.81409	58.02724	80.25725	80.71397	75.13125	78.75127	87.13755	94.36501	92.2832	90.2864	87.73431	84.39964	81.09808	81.54716	81.6549	83.15599	86.17086	87.36094	87.71083	86.5913	85.97077	88.40402	95.93036	103.389	109.9648	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	91.06696	85.34248
5.4N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	3.212121	7.554716	8.462678	5.626809	0	0	0	0	0	20.81925	33.83852	42.06858	44.86853	36.33824	53.29581	70.5782	78.29301	77.6258	74.01013	72.06818	70.12791	70.61221	74.9157	78.6319	82.0599	85.45355	89.70797	93.78638	96.57253	98.683	100.8144	103.4229	105.7664	106.7964	106.95	107.8519	107.7253	107.7045	106.9599	106.3718	103.6407	99.93304	95.62569	90.81689	85.633	82.8728	81.83632	81.38025	81.46803	81.9099	82.55996	81.77046	74.65411	60.31009	49.74345	36.08208	27.65177	26.9932	34.03373	45.10024	53.12989	56.41841	52.97491	61.5687	84.86776	100.6742	101.3536	99.83157	98.89145	97.44499	94.62565	91.13991	88.70833	88.38733	91.48463	94.74022	95.86367	99.33337	104.0497	108.2338	111.028	115.6987	122.132	126.8955	128.4658	128.1259	108.6039	100.5234	125.7436	138.0214	136.288	147.7818	147.5526	143.8156	144.2031	141.9737	138.574	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	60.73036	61.71221	81.03195	78.91341	73.42181	77.86033	87.72311	95.323	93.27677	91.81249	89.48386	85.63564	81.6107	78.80666	79.98207	80.60368	83.46151	85.92432	86.09147	83.9866	84.4251	85.61552	92.01559	101.819	109.0572	105.8085	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	97.62906	91.64758	83.05054
5.6N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	2.052795	6.452713	7.987855	5.553123	0	0	0	0	0	20.86909	34.70557	41.94671	49.92639	46.44026	56.60086	69.64439	76.8913	76.76472	73.69463	71.95709	69.92072	70.80948	75.37083	79.82641	83.58287	87.2756	91.58185	94.44006	95.98669	97.51154	100.0199	102.501	104.5124	105.5811	105.8409	106.2476	105.9367	106.8648	106.4373	105.4084	102.1531	97.4474	92.93832	87.85539	83.17731	80.86095	80.86478	80.18727	81.17913	82.07623	82.10981	78.31828	67.80612	53.89654	40.78156	27.09873	19.19673	15.95521	20.56708	33.74114	47.24217	53.64561	51.40744	55.65313	76.07252	96.97896	100.4364	99.48628	99.10243	97.88493	95.26039	91.66656	89.09038	88.06593	89.61425	93.07962	95.31988	98.78123	103.3676	107.4788	110.5773	115.013	121.1884	124.905	128.3895	124.9697	114.3179	111.1606	124.4381	131.7609	140.4668	151.6301	150.2795	145.8768	145.5327	143.8049	138.6254	-1.E+34	-1.E+34	-1.E+34	-1.E+34	74.62945	61.82903	65.30219	83.04875	76.69417	73.46552	77.78701	89.31081	95.63114	94.21402	93.34203	91.80682	87.78391	82.62602	78.5921	76.93008	79.67665	83.22241	85.1396	84.86424	83.1092	81.45011	83.76792	87.03752	94.56059	104.8732	111.1317	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	92.82856	85.86909	83.04675
