             VARIABLE : Potential temperature (deg_C)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : ts_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+10       
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
24.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	22.54778	22.83668	22.85947	22.63288	22.25519	22.16487	22.23786	22.41179	22.58803	22.77304	23.08196	23.27741	23.3359	23.40698	23.46791	23.55912	23.59085	23.60078	23.60967	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	22.8252	23.71145	23.83125	23.35579	22.71793	22.43955	22.35268	22.29011	22.35666	22.48534	22.47861	22.4448	22.44067	22.39783	22.32591	22.25	22.19354	22.12782	22.04174	21.95542	21.89228	21.83943	21.78132	21.68127	21.57661	21.52373	21.53191	21.54465	21.47439	21.31466	21.19446	21.08656	21.10265	21.22688	21.29152	21.24213	21.23209	21.23833	21.24829	21.21305	21.11932	20.9689	20.79821	20.74301	20.84657	21.04718	21.37192	21.64641	21.79609	21.81882	21.8102	21.83003	21.90273	22.00567	22.13697	22.28212	22.36704	22.43803	22.46612	22.42884	22.27337	22.05368	21.79669	21.56282	21.44089	21.37564	21.37782	21.35452	21.22098	20.96641	20.66163	20.43891	20.34337	20.32624	20.44321	20.64158	20.8096	20.96477	21.05908	21.11271	21.10114	21.05344	20.98064	20.93969	20.95648	21.01178	21.00577	20.90323	20.68429	20.47555	20.3717	20.38511	20.38723	20.35064	20.27695	20.19757	20.16963	20.23435	20.38031	20.5357	20.61247	20.66531	20.70549	20.73813	20.77817	20.85173	20.91616	20.98145	20.96567	20.93608	20.91326	20.86753	20.74765	20.61176	20.51122	20.42307	20.28584	20.06827	19.80989	19.59956	19.53775	19.63903	19.79468	19.97449	20.27946	20.72992	21.41275	22.24142	22.87219	23.07174	23.00888	22.74987	21.82112	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
24.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.06703	23.06162	22.95594	22.70211	22.57112	22.56792	22.76387	23.00899	23.25432	23.47151	23.54774	23.59076	23.62862	23.66625	23.80405	23.91534	23.93841	23.96758	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.8249	23.94939	23.65916	23.0219	22.70671	22.57816	22.47878	22.55043	22.68214	22.68922	22.66446	22.64611	22.61399	22.58235	22.52336	22.44124	22.3586	22.27108	22.16897	22.11186	22.06837	22.00841	21.9409	21.87913	21.83616	21.83264	21.83401	21.77758	21.65455	21.54076	21.40919	21.39772	21.50089	21.60416	21.5688	21.53981	21.51432	21.46827	21.3607	21.22755	21.10872	21.04901	21.13091	21.33242	21.52605	21.74356	21.90652	21.96005	21.9312	21.91563	21.92734	21.9822	22.0668	22.18668	22.31098	22.37696	22.40825	22.44658	22.4106	22.28633	22.07289	21.85109	21.6629	21.52566	21.47841	21.47815	21.47136	21.35308	21.15329	20.93741	20.79985	20.74072	20.74324	20.79155	20.91041	21.03276	21.1428	21.2253	21.28416	21.29436	21.25893	21.18943	21.12129	21.11209	21.14612	21.16939	21.09557	20.92331	20.7275	20.67569	20.74354	20.83252	20.8158	20.76125	20.69033	20.63878	20.64637	20.71654	20.80224	20.86484	20.91018	20.96337	20.99447	21.03174	21.10637	21.22278	21.27069	21.21401	21.13395	21.08318	21.00816	20.8956	20.77714	20.70445	20.63243	20.50323	20.33286	20.12161	19.97736	20.00595	20.14711	20.32324	20.49447	20.77206	21.16935	21.76188	22.49289	23.03104	23.26011	23.25093	23.12679	22.66726	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
23.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.22579	23.13858	23.10036	23.1377	23.209	23.3453	23.54026	23.75181	23.86774	23.89297	23.86736	23.84447	23.88046	24.01233	24.14916	24.18568	24.25685	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.91987	24.04831	23.90436	23.27611	22.90954	22.73518	22.64114	22.74491	22.85582	22.85923	22.83938	22.8067	22.77712	22.73611	22.67389	22.61057	22.56046	22.50572	22.41099	22.34264	22.28458	22.22158	22.17625	22.14228	22.1149	22.10797	22.07811	22.01805	21.92377	21.8363	21.73409	21.7329	21.78799	21.84572	21.81902	21.77908	21.7317	21.64916	21.5221	21.39137	21.35266	21.38784	21.53353	21.72975	21.91287	22.06081	22.14315	22.14246	22.09087	22.07679	22.08439	22.12135	22.18496	22.28512	22.38031	22.38976	22.4023	22.4142	22.40954	22.30607	22.14111	21.96936	21.81746	21.69537	21.6217	21.58169	21.54632	21.47277	21.36306	21.25882	21.19677	21.19829	21.21749	21.2534	21.31772	21.37162	21.4149	21.44279	21.47189	21.47262	21.43172	21.34537	21.26671	21.24411	21.28191	21.32314	21.27457	21.12948	20.97387	20.94541	21.01104	21.10163	21.11223	21.09088	21.05996	21.03118	21.02031	21.04286	21.08318	21.12247	21.15221	21.19782	21.25374	21.3265	21.43814	21.56002	21.5745	21.47464	21.36588	21.26831	21.17428	21.08518	21.01448	20.95402	20.87778	20.75785	20.63253	20.47513	20.3762	20.43349	20.5951	20.80784	20.99469	21.20351	21.49307	22.01329	22.68083	23.16075	23.41022	23.48271	23.45375	23.43652	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
23.5S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.372	23.23488	23.2244	23.44309	23.69263	23.90424	24.09657	24.2551	24.32415	24.24945	24.13387	24.07331	24.09387	24.20132	24.33629	24.40935	24.40415	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.98796	24.13065	24.11514	23.55055	23.07434	22.88339	22.84819	22.9775	23.03294	22.99206	22.94473	22.91913	22.90824	22.8635	22.79485	22.75452	22.74028	22.70577	22.63111	22.56867	22.51639	22.46455	22.42797	22.38886	22.36106	22.35532	22.31484	22.26177	22.17417	22.10544	22.04146	22.05503	22.06783	22.05727	22.00089	21.9405	21.89354	21.80817	21.68258	21.58014	21.61104	21.68497	21.85038	22.05699	22.2293	22.33201	22.36067	22.33491	22.28906	22.2784	22.2868	22.30105	22.34183	22.41693	22.45392	22.43957	22.41492	22.42367	22.40893	22.34702	22.23295	22.11699	22.0062	21.89561	21.80607	21.74068	21.70653	21.6636	21.62129	21.57681	21.55546	21.56373	21.58818	21.6108	21.64506	21.66079	21.66108	21.65916	21.65764	21.6309	21.5547	21.45708	21.38099	21.37753	21.44264	21.50037	21.45985	21.33084	21.20488	21.19154	21.23961	21.28833	21.32727	21.34138	21.33366	21.32423	21.30428	21.29717	21.31326	21.32697	21.34422	21.37629	21.45794	21.59467	21.72215	21.78745	21.77061	21.68855	21.5943	21.50327	21.39251	21.31104	21.25962	21.1959	21.11202	20.99356	20.88324	20.76444	20.7069	20.74678	20.90265	21.11123	21.29498	21.44565	21.6865	22.19014	22.82837	23.29192	23.55249	23.72361	23.72927	23.82454	23.95657	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
23S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.54913	23.36242	23.28467	23.50899	23.91279	24.26225	24.50865	24.65976	24.64539	24.5458	24.40452	24.31469	24.33125	24.40472	24.54687	24.65675	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.99981	24.20287	24.27962	23.89152	23.26107	23.06016	23.09408	23.21283	23.20633	23.12431	23.04995	23.03578	23.04504	22.99697	22.93653	22.91311	22.90934	22.87127	22.81694	22.78278	22.75532	22.72154	22.70572	22.67263	22.62782	22.60473	22.56395	22.51003	22.42733	22.35025	22.30515	22.31235	22.29579	22.2331	22.14328	22.08259	22.06655	21.98726	21.87923	21.82932	21.91655	22.03821	22.17707	22.32756	22.47172	22.53688	22.54877	22.53508	22.50266	22.48496	22.49849	22.49778	22.51984	22.54599	22.54027	22.4935	22.45633	22.45342	22.45695	22.42629	22.35442	22.2692	22.19818	22.12446	22.03921	21.98141	21.96106	21.9371	21.89438	21.87275	21.86255	21.86831	21.88395	21.90093	21.91214	21.91756	21.90756	21.88194	21.83726	21.77108	21.67559	21.58133	21.51944	21.53807	21.60981	21.6629	21.62255	21.52011	21.4311	21.4239	21.45206	21.49563	21.51125	21.52262	21.52758	21.50786	21.47901	21.45603	21.45364	21.44713	21.45296	21.50226	21.6161	21.76854	21.8494	21.86093	21.8426	21.80328	21.75828	21.70571	21.60671	21.52012	21.4607	21.38718	21.30862	21.22596	21.18263	21.14869	21.1137	21.11006	21.1728	21.31096	21.48687	21.6608	21.91315	22.3599	22.96852	23.41411	23.67808	23.9548	23.93396	23.97123	24.08082	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
22.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.6928	23.5137	23.398	23.61426	24.0733	24.488	24.75386	24.88589	24.87253	24.79237	24.67015	24.5597	24.54221	24.62674	24.77488	24.8839	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.29784	24.39642	24.20737	23.50737	23.27007	23.3027	23.37768	23.36204	23.25288	23.16872	23.16985	23.17819	23.1147	23.05986	23.04857	23.05176	23.0333	23.01371	22.99867	22.98133	22.96427	22.95446	22.9231	22.87912	22.85082	22.81407	22.75544	22.67156	22.58693	22.53855	22.51952	22.49999	22.41176	22.30257	22.2575	22.25591	22.186	22.13306	22.15469	22.268	22.38608	22.48607	22.5772	22.68848	22.73535	22.74346	22.73212	22.71095	22.69672	22.70361	22.69235	22.69144	22.6958	22.66247	22.58026	22.50355	22.48844	22.50119	22.49421	22.4641	22.42571	22.41	22.37408	22.32281	22.2843	22.27075	22.23705	22.19145	22.16984	22.15887	22.16996	22.18305	22.18985	22.19306	22.17734	22.14789	22.08352	21.99726	21.90316	21.80655	21.73128	21.70523	21.71627	21.76562	21.76966	21.72694	21.65427	21.62062	21.60445	21.63155	21.63355	21.63842	21.63064	21.60093	21.58433	21.54231	21.52258	21.52349	21.53101	21.5589	21.65514	21.79519	21.8885	21.90402	21.89535	21.88817	21.868	21.84568	21.81417	21.73593	21.65146	21.598	21.57143	21.58058	21.60833	21.67642	21.7555	21.7464	21.66651	21.62186	21.66116	21.80194	21.99314	22.25092	22.6306	23.15304	23.51906	23.79121	24.14298	24.27492	24.28854	24.33285	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
22.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.7938	23.68281	23.5704	23.75368	24.15304	24.57249	24.85607	25.00488	25.04228	25.01021	24.92523	24.80642	24.78639	24.86675	25.00964	25.15988	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.34656	24.4539	24.41897	23.87187	23.51365	23.49447	23.53789	23.50768	23.37473	23.28344	23.28316	23.27637	23.21257	23.16733	23.16391	23.1898	23.20359	23.19928	23.18602	23.1686	23.15854	23.1415	23.10531	23.06903	23.04345	23.01473	22.96689	22.89395	22.80969	22.74524	22.71071	22.67979	22.5931	22.50755	22.48218	22.45655	22.40636	22.41592	22.46237	22.53632	22.61349	22.70073	22.79754	22.90736	22.95639	22.95343	22.93958	22.92986	22.91878	22.90395	22.86268	22.85316	22.86318	22.83178	22.73182	22.61177	22.58502	22.62173	22.63438	22.64326	22.66029	22.68561	22.675	22.64386	22.60867	22.56281	22.50831	22.4687	22.45542	22.45934	22.49025	22.50155	22.48244	22.4458	22.3956	22.31068	22.21442	22.11769	22.00552	21.90221	21.85117	21.84481	21.84886	21.85026	21.82191	21.77617	21.7508	21.72142	21.72114	21.70024	21.68485	21.65634	21.63057	21.61664	21.5914	21.59045	21.60203	21.64338	21.66744	21.71595	21.82177	21.9386	21.98881	21.98713	21.98306	21.99006	21.97957	21.96175	21.94489	21.92215	21.89619	21.90004	21.92154	21.99507	22.11299	22.2486	22.3593	22.35316	22.24435	22.09095	22.09201	22.20863	22.43567	22.71686	23.01999	23.38391	23.60781	23.86676	24.23	24.47355	24.51791	24.53729	24.52151	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
21.7S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.89066	23.83812	23.82484	23.75595	23.87297	24.16167	24.55633	24.86985	25.04918	25.14305	25.18612	25.16051	25.08442	25.05528	25.10608	25.18597	25.19888	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.33375	24.4853	24.48713	24.19337	23.79555	23.7037	23.70554	23.66035	23.53591	23.45045	23.41768	23.37738	23.31512	23.26984	23.27692	23.31314	23.33344	23.32099	23.29565	23.27392	23.27524	23.26724	23.24052	23.22049	23.19681	23.17394	23.14385	23.09793	23.01997	22.94509	22.89124	22.84276	22.76052	22.70544	22.66895	22.63415	22.60743	22.62559	22.69869	22.75925	22.80352	22.88062	22.99688	23.10977	23.16704	23.15879	23.15207	23.14882	23.127	23.07667	23.00574	23.00103	23.04371	23.04875	22.97826	22.85291	22.81246	22.85259	22.87037	22.90292	22.9681	23.01971	23.0074	22.95034	22.87405	22.80424	22.74294	22.71056	22.72079	22.77156	22.80552	22.79103	22.72995	22.63534	22.51368	22.40346	22.30752	22.19868	22.07313	21.98515	21.94772	21.92019	21.90331	21.88647	21.85231	21.83977	21.82259	21.8126	21.76242	21.71051	21.65753	21.62624	21.5907	21.58894	21.624	21.68891	21.77238	21.82533	21.85113	21.88509	21.96815	22.04354	22.0882	22.12248	22.17116	22.19504	22.20146	22.22318	22.27119	22.35565	22.42523	22.44951	22.44656	22.49308	22.6075	22.72392	22.77991	22.72507	22.53928	22.38039	22.43058	22.68567	22.9944	23.27155	23.4767	23.63346	23.7292	23.92289	24.23923	24.51652	24.62968	24.82773	24.93955	24.75107	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
21.3S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.81052	23.9267	23.94808	23.91251	23.97648	24.15377	24.40433	24.73345	24.9997	25.15992	25.27083	25.32746	25.31906	25.30871	25.33592	25.36444	25.26439	25.2868	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.52705	24.50201	24.39443	24.04933	23.91303	23.88978	23.85186	23.75997	23.68429	23.61506	23.52625	23.44602	23.40571	23.41208	23.43144	23.42447	23.39046	23.35511	23.33448	23.35405	23.37513	23.38006	23.37288	23.35343	23.32994	23.31666	23.29233	23.2375	23.1622	23.08894	23.02481	22.93539	22.8849	22.84078	22.81903	22.79622	22.82128	22.89672	22.97392	23.02013	23.10045	23.20418	23.31426	23.35277	23.33772	23.33254	23.3429	23.3295	23.2648	23.17241	23.18672	23.26811	23.30506	23.2759	23.19121	23.14278	23.1563	23.16524	23.20836	23.28209	23.31357	23.28507	23.19519	23.08738	23.01636	22.96917	22.97013	23.01566	23.07682	23.08117	23.02075	22.88699	22.70928	22.57973	22.49471	22.39382	22.26326	22.14748	22.07381	22.02286	21.97307	21.94721	21.92582	21.92461	21.94437	21.95185	21.90383	21.82382	21.74872	21.69333	21.66012	21.65659	21.68855	21.77681	21.89896	21.98693	22.02981	22.05653	22.07561	22.12366	22.18343	22.2485	22.33149	22.41299	22.44383	22.48045	22.55584	22.66566	22.8083	22.93019	22.97003	22.97519	22.99512	23.03815	23.0613	23.03367	22.89694	22.66673	22.60676	22.81551	23.28113	23.61016	23.77852	23.83731	23.84147	23.85763	24.04617	24.35702	24.57643	24.72157	25.01042	25.37506	25.24465	24.47713	24.04994	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
20.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.8511	24.03156	24.08436	24.08644	24.11552	24.21188	24.33633	24.57616	24.85666	25.06487	25.23316	25.35649	25.42757	25.45455	25.49688	25.5226	25.4705	25.43526	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.53055	24.48899	24.44826	24.22799	24.1107	24.08608	24.05323	23.96884	23.89977	23.82247	23.71179	23.5991	23.55679	23.55928	23.55254	23.51495	23.47532	23.43657	23.41704	23.45935	23.51617	23.55751	23.58344	23.5752	23.55386	23.5379	23.50631	23.46254	23.3897	23.29139	23.20356	23.11899	23.08988	23.05924	23.04824	23.04761	23.06522	23.12321	23.19552	23.26291	23.34887	23.44171	23.50812	23.51643	23.4959	23.49404	23.52329	23.53219	23.47978	23.42181	23.47507	23.56734	23.59999	23.56896	23.51299	23.46006	23.44336	23.44858	23.50751	23.55142	23.53433	23.48364	23.38843	23.2945	23.23996	23.23351	23.27351	23.32221	23.33654	23.29237	23.13501	22.91728	22.74657	22.66616	22.59556	22.47548	22.34568	22.24885	22.18994	22.1248	22.0584	22.0111	21.97856	21.98993	22.03625	22.0553	22.02368	21.95806	21.924	21.93814	21.96586	21.99818	22.03318	22.0981	22.18049	22.23606	22.26435	22.29655	22.32377	22.36264	22.41049	22.49538	22.59285	22.6669	22.69261	22.74169	22.84292	22.97009	23.1212	23.24792	23.33535	23.3764	23.37455	23.34316	23.27733	23.19699	23.0261	22.78132	22.81312	23.30482	23.89099	24.08249	24.03779	23.97733	23.90174	23.94821	24.2468	24.59107	24.83526	25.0063	25.25435	25.66714	25.81426	25.31369	24.44943	24.17812	24.14202	24.08983	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10
20.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.61598	23.84338	24.08966	24.2438	24.31371	24.34657	24.40293	24.43531	24.54164	24.78304	24.96634	25.15972	25.32103	25.43504	25.50102	25.56859	25.62971	25.62401	25.52062	25.55304	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.511	24.47199	24.45201	24.36761	24.28951	24.26854	24.22634	24.13881	24.0658	23.9786	23.8611	23.7289	23.67023	23.65573	23.62681	23.5948	23.57191	23.538	23.52607	23.61873	23.70618	23.76931	23.82714	23.85073	23.8308	23.78885	23.74421	23.69639	23.62863	23.53293	23.43081	23.36373	23.34495	23.33358	23.32592	23.33908	23.333	23.34375	23.4026	23.50147	23.61252	23.67714	23.69215	23.66593	23.65326	23.67416	23.72687	23.76569	23.761	23.77657	23.84347	23.90694	23.89926	23.84797	23.78089	23.72422	23.69507	23.72103	23.76336	23.76724	23.72743	23.67019	23.60053	23.541	23.5247	23.54741	23.57364	23.57677	23.53308	23.39116	23.144	22.90974	22.80566	22.79338	22.74723	22.6218	22.50457	22.4363	22.38324	22.3123	22.21175	22.10057	22.03367	22.03874	22.09619	22.13836	22.14467	22.14286	22.18006	22.27452	22.37961	22.46077	22.49801	22.51811	22.55479	22.57898	22.57489	22.58463	22.6225	22.66895	22.70833	22.77923	22.85241	22.90719	22.95392	23.00967	23.09963	23.2291	23.37461	23.51551	23.6146	23.64182	23.63177	23.55067	23.43088	23.31959	23.15085	22.90784	23.02224	23.76503	24.31013	24.2172	24.07373	23.97026	23.94796	24.16137	24.58403	24.94823	25.14437	25.24049	25.42489	25.72408	26.00164	25.88092	25.33449	24.79336	24.34647	24.21374	24.209	24.15432	24.03097	-1.E+10	-1.E+10
20S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.60976	23.83937	24.14911	24.43963	24.60362	24.7026	24.74755	24.73138	24.75238	24.83497	24.94937	25.13575	25.30363	25.42307	25.50685	25.5815	25.67481	25.70721	25.66102	25.6734	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.46599	24.45201	24.43815	24.43732	24.39801	24.36857	24.30376	24.21643	24.1258	24.04093	23.93946	23.81662	23.73437	23.70068	23.67327	23.6562	23.65235	23.64431	23.67714	23.79528	23.88722	23.95331	24.01662	24.06103	24.059	23.99705	23.94435	23.89733	23.84516	23.77019	23.67883	23.62584	23.61533	23.6077	23.57601	23.54403	23.53056	23.54412	23.62585	23.75053	23.8511	23.86564	23.8364	23.79906	23.80485	23.8674	23.95094	24.02559	24.07098	24.1201	24.1699	24.17267	24.13156	24.06067	23.99081	23.94177	23.95123	23.98483	24.00632	23.98256	23.93983	23.90424	23.86856	23.85221	23.84815	23.85542	23.84139	23.77937	23.65872	23.42995	23.15214	22.95055	22.93269	22.98458	22.98509	22.88803	22.77941	22.71022	22.63811	22.53972	22.40312	22.24914	22.14332	22.12844	22.17192	22.22447	22.26278	22.31834	22.40134	22.5247	22.66832	22.79841	22.85896	22.87856	22.91182	22.92789	22.92503	22.91296	22.94106	22.99739	23.05935	23.12008	23.16368	23.20432	23.26887	23.32477	23.3986	23.52717	23.68078	23.78723	23.85179	23.85505	23.81569	23.71678	23.57314	23.43698	23.27513	23.02495	23.20274	24.10137	24.49799	24.33328	24.18337	24.11498	24.22236	24.62751	25.07321	25.34926	25.5363	25.59682	25.71655	25.94781	26.12961	26.14352	25.8858	25.48631	25.18084	25.04924	24.88362	24.4858	24.24224	24.32775	24.28957
19.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	23.81305	24.14829	24.51098	24.78351	24.96614	25.04049	25.03792	25.04666	25.10107	25.19672	25.28255	25.35202	25.44402	25.50977	25.58168	25.68316	25.76361	25.79613	25.82547	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.43152	24.42305	24.4075	24.42301	24.42385	24.36991	24.29312	24.20679	24.12722	24.05019	23.94466	23.83983	23.75542	23.71639	23.69575	23.70303	23.729	23.77638	23.85463	23.9629	24.04011	24.09783	24.15299	24.20427	24.21199	24.15736	24.1136	24.07887	24.04241	23.99042	23.93312	23.90014	23.88371	23.84557	23.78593	23.71936	23.69629	23.75116	23.87073	23.98343	24.033	24.0009	23.9442	23.91215	23.95512	24.05042	24.16117	24.25656	24.32298	24.36725	24.38121	24.35538	24.30356	24.23997	24.19211	24.18492	24.2109	24.23343	24.23987	24.22324	24.19372	24.1756	24.16952	24.15425	24.14861	24.11859	24.04757	23.92509	23.72798	23.46022	23.18705	23.0636	23.12506	23.24895	23.29817	23.25422	23.15517	23.04775	22.91855	22.768	22.61736	22.47932	22.3898	22.37058	22.40025	22.42889	22.46654	22.55909	22.67883	22.78358	22.89264	23.02358	23.10339	23.13583	23.16712	23.20075	23.21988	23.21357	23.23047	23.30312	23.40228	23.47737	23.50742	23.52882	23.57491	23.63257	23.718	23.84607	23.98312	24.03563	24.04496	24.0226	23.9768	23.88023	23.72849	23.58035	23.40483	23.14397	23.3566	24.29062	24.68533	24.5465	24.44057	24.44497	24.71665	25.13292	25.49661	25.77606	25.90853	26.02763	26.10181	26.19452	26.27633	26.31902	26.27099	26.10209	25.95774	25.85261	25.60578	25.24641	24.92375	24.69687	24.47334
