             VARIABLE : meridional current (m/sec)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : uv_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -10           
             SUBSET   : 181 by 189 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30E  	30.5E	31E  	31.5E	32E  	32.5E	33E  	33.5E	34E  	34.5E	35E  	35.5E	36E  	36.5E	37E  	37.5E	38E  	38.5E	39E  	39.5E	40E  	40.5E	41E  	41.5E	42E  	42.5E	43E  	43.5E	44E  	44.5E	45E  	45.5E	46E  	46.5E	47E  	47.5E	48E  	48.5E	49E  	49.5E	50E  	50.5E	51E  	51.5E	52E  	52.5E	53E  	53.5E	54E  	54.5E	55E  	55.5E	56E  	56.5E	57E  	57.5E	58E  	58.5E	59E  	59.5E	60E  	60.5E	61E  	61.5E	62E  	62.5E	63E  	63.5E	64E  	64.5E	65E  	65.5E	66E  	66.5E	67E  	67.5E	68E  	68.5E	69E  	69.5E	70E  	70.5E	71E  	71.5E	72E  	72.5E	73E  	73.5E	74E  	74.5E	75E  	75.5E	76E  	76.5E	77E  	77.5E	78E  	78.5E	79E  	79.5E	80E  	80.5E	81E  	81.5E	82E  	82.5E	83E  	83.5E	84E  	84.5E	85E  	85.5E	86E  	86.5E	87E  	87.5E	88E  	88.5E	89E  	89.5E	90E  	90.5E	91E  	91.5E	92E  	92.5E	93E  	93.5E	94E  	94.5E	95E  	95.5E	96E  	96.5E	97E  	97.5E	98E  	98.5E	99E  	99.5E	100E  	100.5E	101E  	101.5E	102E  	102.5E	103E  	103.5E	104E  	104.5E	105E  	105.5E	106E  	106.5E	107E  	107.5E	108E  	108.5E	109E  	109.5E	110E  	110.5E	111E  	111.5E	112E  	112.5E	113E  	113.5E	114E  	114.5E	115E  	115.5E	116E  	116.5E	117E  	117.5E	118E  	118.5E	119E  	119.5E	120E  
2.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.4562422	0.750213	0.7089247	0.6206492	0.5342343	0.2588	0.02951698	-0.07307521	0.05047998	0.236624	0.5245843	0.6917799	0.6712531	0.5112736	0.3830681	0.2361901	0.1538261	0.08880786	0.04874372	0.03341651	0.1106723	0.2248648	0.2552425	0.3278286	0.3729162	0.3895091	0.4068488	0.4164106	0.425747	0.4373752	0.4316964	0.4231348	0.4070341	0.3912464	0.3678942	0.3231049	0.2659821	0.2212258	0.16418	0.1013147	0.05992345	0.02762815	-0.00376377	-0.021687	-0.0368683	-0.02569056	0.003007749	0.04602014	0.07508206	0.07154878	0.04604054	0.01662295	0.002193082	0.008688628	0.02436727	0.03101844	0.02235402	0.001703783	-0.0449376	-0.08566451	-0.1133598	-0.1330055	-0.1517037	-0.1749559	-0.1722694	-0.1830749	-0.202983	-0.2257036	-0.2413466	-0.2604455	-0.2807695	-0.2901933	-0.2775192	-0.2096928	-0.08272596	-0.002000995	0.02713826	0.02716535	0.04347955	0.05277941	0.07349124	0.09389135	0.1269506	0.1409918	0.140942	0.1319427	0.135102	0.1595728	0.1881962	0.197308	0.2174883	0.2297333	0.1787018	0.1613919	0.1467782	0.1367753	0.1647786	0.1585056	0.1672718	0.228976	0.2586545	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.05003372	0.3458584	0.2823138	0.2711765	0.03516453	-0.04369347	-0.1235835	-0.06070364	0.01565297	0.08723348	0.06799691	0.04287828	-0.03168397	-0.04043368	-0.03259233	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.5586393	-0.1608594	0.3496445	0.495624
2.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.8761844	0.7348808	0.7338365	0.5657814	0.3176448	0.03525537	-0.1027023	-0.02207208	0.04778504	0.3375951	0.6222324	0.7039589	0.5611336	0.3712331	0.2405441	0.1162282	0.04830038	-0.03637895	-0.1069296	-0.04954407	0.168794	0.2578465	0.3077718	0.3529618	0.3954347	0.4272721	0.4269641	0.4294805	0.4419736	0.4526873	0.4414384	0.4175836	0.3868085	0.3655655	0.3331359	0.2699792	0.2122362	0.151531	0.08623162	0.03897372	0.0001778638	-0.03550051	-0.06101963	-0.0885858	-0.09817509	-0.07061781	-0.01110693	0.05254527	0.06804702	0.04619784	0.01096091	-0.02439815	-0.04822676	-0.05244253	-0.04274812	-0.0161645	-0.003867706	-0.03382327	-0.07082223	-0.114042	-0.1308161	-0.1572632	-0.1898124	-0.2048041	-0.2030113	-0.2049382	-0.2049621	-0.2109432	-0.2235496	-0.2414084	-0.2626648	-0.2648427	-0.2028352	-0.07647955	0.01058232	0.02744328	0.001495776	0.01693161	0.02616826	0.04684414	0.07281763	0.1149405	0.1340369	0.130855	0.1319555	0.1322756	0.158783	0.1833562	0.2016562	0.2306082	0.2671052	0.2334369	0.1810766	0.1392958	0.146563	0.157302	0.1861389	0.178295	0.2072329	0.1801069	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.1344835	0.3683053	0.2793617	0.281513	0.02624855	-0.08569626	-0.1757662	-0.1083309	0.01461406	0.09149736	0.08870947	0.03259203	-0.01692583	-0.03954186	-0.06447773	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.5887389	-0.1809541	0.3370962	0.516839
3N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.4004895	0.8431059	0.7701725	0.6084825	0.3929304	0.08689518	-0.0673373	-0.02207827	-0.05331359	0.1310463	0.4566089	0.6494812	0.6114688	0.4009763	0.2247925	0.1039178	0.02044136	-0.07510128	-0.2012972	-0.2309985	-0.01521162	0.2312922	0.2830283	0.3039526	0.3590302	0.4103818	0.4271171	0.4424739	0.4483645	0.4600672	0.4631654	0.4388264	0.3916396	0.3595936	0.3208543	0.2704599	0.2108224	0.1439774	0.07630061	0.02311143	-0.02500234	-0.06419813	-0.09054285	-0.1187259	-0.1380443	-0.1314943	-0.08491561	-0.00569376	0.04873423	0.04551885	0.01930424	-0.02214681	-0.06332635	-0.1004647	-0.1026493	-0.09201688	-0.04630539	-0.06436956	-0.07045295	-0.1294012	-0.1413184	-0.1708345	-0.2048212	-0.2343547	-0.2370699	-0.2258943	-0.2035958	-0.1888049	-0.1953642	-0.208273	-0.2371136	-0.2501454	-0.1951336	-0.07333566	0.02068139	0.02177719	-0.02113712	-0.01916101	-0.01187951	0.01034901	0.04750299	0.1039992	0.1242716	0.1249686	0.121541	0.1274722	0.1419984	0.1667576	0.1891162	0.2370115	0.2784502	0.2823255	0.2107771	0.153801	0.1369319	0.1690802	0.1819071	0.2036982	0.1540865	0.1439971	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.247476	0.368905	0.264427	0.2960203	0.02556503	-0.1254263	-0.2263668	-0.1281532	-0.002639916	0.09265228	0.0893245	0.04018104	0.00126432	-0.018613	-0.05683762	0.0200399	0.01877809	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.5787812	-0.2031362	0.3031723	0.501297
3.3N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.9420383	0.81609	0.7477809	0.4789155	0.1832772	0.01333827	0.04078671	-0.05798364	0.003503353	0.2510217	0.4695387	0.5638201	0.4388935	0.2150002	0.08702574	0.01946833	-0.06789822	-0.2091193	-0.3212609	-0.2302848	0.09482778	0.2808138	0.2556992	0.2772193	0.3451963	0.3821913	0.4219011	0.4512776	0.4772723	0.4759668	0.4620241	0.4213993	0.3798607	0.3267341	0.2756087	0.2084628	0.143882	0.07738609	0.0232365	-0.03855819	-0.08617792	-0.1189686	-0.1473643	-0.1649609	-0.1566827	-0.1235909	-0.06450768	0.008260836	0.03162527	0.01541751	-0.0139709	-0.05455246	-0.1076455	-0.1310204	-0.1499019	-0.0927526	-0.09996039	-0.0845556	-0.145083	-0.1608442	-0.1826096	-0.2109413	-0.2404523	-0.2491234	-0.2366056	-0.2085996	-0.1807871	-0.1824242	-0.1937553	-0.214779	-0.2314228	-0.18708	-0.06808428	0.02586717	0.01401596	-0.03939294	-0.05627141	-0.04642449	-0.02070463	0.02488538	0.09057175	0.1250121	0.1243709	0.1208767	0.114601	0.1281708	0.1477086	0.174674	0.2151863	0.2700472	0.2979762	0.2524208	0.1715286	0.1373051	0.1494943	0.1827089	0.1809459	0.1360795	0.1303454	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.3531971	0.3474915	0.2423495	0.3057414	0.03221434	-0.1680341	-0.2525281	-0.1388319	-0.01207822	0.0684039	0.09381838	0.0412688	0.036497	-0.009801193	-0.03558088	-0.01703791	0.03350319	0.02786631	0.002332368	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.5249831	-0.2261913	0.246995	0.4492181
3.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.4556366	0.9269074	0.8633295	0.5910145	0.2922937	0.1122512	0.106264	-0.02659466	-0.04261824	0.09188295	0.2309736	0.3717212	0.3596977	0.2189057	0.09193852	0.0519668	-0.01672583	-0.1576636	-0.3283671	-0.3551345	-0.1138065	0.258752	0.250204	0.2062125	0.2413739	0.2660495	0.3243654	0.3894426	0.4596892	0.47457	0.4600642	0.43162	0.4049651	0.3507456	0.2963859	0.2216754	0.1468811	0.07875506	0.02198907	-0.04815893	-0.1094133	-0.1498128	-0.1813256	-0.1921203	-0.1700602	-0.1246425	-0.08253765	-0.02374098	0.009287144	0.00426261	-0.01962111	-0.04040763	-0.1068834	-0.1387121	-0.1869192	-0.1267843	-0.1252814	-0.09816041	-0.1520591	-0.1692012	-0.1900414	-0.2128131	-0.238386	-0.2443202	-0.2312516	-0.2065146	-0.1683204	-0.1622487	-0.1810956	-0.1965437	-0.2138111	-0.181847	-0.06123243	0.03308179	-0.0005121707	-0.06283075	-0.1009407	-0.08070361	-0.04872974	0.0004210891	0.07775688	0.1262018	0.1293144	0.1195249	0.1112356	0.1140399	0.1353306	0.1482115	0.1794356	0.2358064	0.2805482	0.269911	0.1899462	0.1311373	0.1202715	0.1484398	0.1336274	0.1056458	0.1158166	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.4451208	0.3251244	0.2080681	0.3191301	0.04149785	-0.1893933	-0.2611046	-0.132411	-0.03357123	0.02517801	0.09401298	0.05471706	0.05388314	0.005168216	-0.05911325	-0.03697371	0.01745363	0.05305044	0.0170445	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.4302477	-0.2521344	0.1585846	0.37554
3.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	1.141244	0.8969833	0.7032977	0.39278	0.2168833	0.1705928	0.03723158	-0.02610161	0.01350043	0.04511093	0.1296828	0.1548789	0.105061	0.09178238	0.1091315	0.07011759	-0.07373161	-0.2942613	-0.3828871	-0.2866154	0.1886802	0.2784685	0.188003	0.1469874	0.1308634	0.158408	0.2265351	0.3454475	0.4292186	0.444747	0.4261076	0.3985391	0.3483987	0.2840692	0.2153099	0.1448032	0.07509851	0.01151694	-0.06181322	-0.1298992	-0.1715109	-0.2017051	-0.2073634	-0.1730475	-0.1192083	-0.07843912	-0.03245223	-0.01085665	-0.007216716	-0.02242027	-0.03507553	-0.08508104	-0.1399232	-0.1984833	-0.1616502	-0.1408352	-0.106753	-0.1518413	-0.1665664	-0.1848914	-0.2058516	-0.2314314	-0.2366565	-0.2211916	-0.1895711	-0.1427881	-0.123206	-0.1497952	-0.1725623	-0.1966015	-0.1719602	-0.05981508	0.03449519	-0.01886047	-0.09219147	-0.1283786	-0.1060003	-0.07235803	-0.02722926	0.0491026	0.1200013	0.1406514	0.1331711	0.1199087	0.1152791	0.1263382	0.1274508	0.1452455	0.2014943	0.2550259	0.2593245	0.190344	0.1152059	0.08220247	0.08914341	0.07027645	0.08106319	0.079764	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.5270514	0.307968	0.1682887	0.3171376	0.06195748	-0.1892507	-0.2477599	-0.1198664	-0.04224141	-0.04778503	0.1094355	0.04875547	0.08021948	0.002042698	-0.05772891	-0.05691785	-0.02466374	0.04696004	0.050307	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.3034338	-0.282376	0.02906343	0.2865079
4N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	1.015647	1.077269	0.8508138	0.5544536	0.3305163	0.25224	0.1140115	0.04000136	0.004637122	-0.04203685	-0.086349	-0.1438597	-0.2235535	-0.1032938	0.1448219	0.1724706	0.03930933	-0.2216321	-0.359221	-0.371163	0.07124484	0.3150979	0.2126261	0.09832173	0.03269015	0.001579409	0.02871187	0.1347404	0.2770705	0.3732042	0.3990114	0.372663	0.3175758	0.2295151	0.1627893	0.1062211	0.05591734	0.003985665	-0.06931684	-0.1407197	-0.1806494	-0.2053002	-0.203126	-0.1628615	-0.1118468	-0.07368574	-0.03100406	-0.01970048	-0.01614323	-0.02421876	-0.02950644	-0.06679633	-0.1389615	-0.2040257	-0.1889965	-0.1553264	-0.1094232	-0.1434421	-0.1501535	-0.1784991	-0.1931073	-0.22699	-0.2304785	-0.2063327	-0.1716791	-0.1147043	-0.07963222	-0.09333876	-0.1299255	-0.1702329	-0.1566587	-0.05696187	0.03556724	-0.03390821	-0.1054441	-0.135486	-0.1195056	-0.09795541	-0.06692149	0.000001696712	0.08716699	0.1459067	0.1527537	0.1368371	0.1174756	0.1103563	0.09241959	0.106663	0.1699028	0.2382715	0.2415906	0.1758559	0.09254465	0.04035076	0.02745634	0.03620952	0.08175338	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.5958573	0.3070897	0.129772	0.2990152	0.08728754	-0.1694219	-0.2226202	-0.09744095	-0.04320856	-0.1024715	0.09213974	0.05078422	0.08820898	0.01100582	-0.04984023	-0.06690658	-0.07210515	0.006647487	0.07911998	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1653791	-0.2821195	-0.1601928	0.2067319
4.3N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.5384552	1.048928	0.8883091	0.6556108	0.4548397	0.3271185	0.2177089	0.107435	0.05024016	-0.05750477	-0.200326	-0.4062201	-0.6099776	-0.5201445	0.003495136	0.262086	0.1568436	-0.1240961	-0.3110829	-0.3885564	-0.06556243	0.3349987	0.2479595	0.08951861	-0.01204633	-0.08265824	-0.09627489	-0.04091477	0.08001447	0.2113954	0.3043228	0.3115495	0.2561426	0.1545427	0.07146718	0.02401824	0.001061957	-0.02413267	-0.07429286	-0.1351465	-0.1724105	-0.1920418	-0.1884976	-0.1491564	-0.1042342	-0.06807421	-0.02579058	-0.01850419	-0.01924901	-0.03503532	-0.02902509	-0.0693354	-0.1430621	-0.2169189	-0.2053539	-0.1704336	-0.1077782	-0.1327136	-0.1294043	-0.1762782	-0.1714344	-0.2307735	-0.2273689	-0.1956277	-0.1608005	-0.1014517	-0.04035381	-0.03302255	-0.06986772	-0.1294289	-0.1346482	-0.04881918	0.04228814	-0.03729728	-0.1120325	-0.1390538	-0.1290547	-0.1225679	-0.1120081	-0.05469791	0.03590311	0.1300364	0.1709322	0.1524727	0.1130408	0.07084355	0.0449363	0.06422923	0.1378429	0.2278492	0.2256002	0.1561341	0.07021604	0.01535814	-0.04473393	0.06502496	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.6494596	0.3169075	0.09763803	0.2761395	0.1102355	-0.1386547	-0.1912921	-0.07660893	-0.0454277	-0.1097684	0.03260386	0.05955543	0.07645424	0.02988358	-0.04127032	-0.0734871	-0.1113704	-0.04302801	0.0838434	0.05079633	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.03762379	-0.2530036	-0.3202149	0.08219733
4.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	1.191993	1.071916	0.8856187	0.5907578	0.4285016	0.3088257	0.1817025	0.0909569	-0.04727385	-0.2542829	-0.5369612	-0.8507369	-0.9061365	-0.3305338	0.2619986	0.2471395	-0.02235348	-0.2553943	-0.3779123	-0.1869599	0.3175413	0.2739159	0.09805416	-0.02975277	-0.1217513	-0.1592476	-0.1328031	-0.04733381	0.05919308	0.1674195	0.206496	0.1738627	0.08728794	0.004908042	-0.04448186	-0.06097524	-0.06795612	-0.09126048	-0.1300684	-0.1601303	-0.1750112	-0.1644824	-0.1320204	-0.09811923	-0.06194662	-0.02559539	-0.01411464	-0.02254752	-0.03813828	-0.04088932	-0.07750573	-0.1548341	-0.2237939	-0.215724	-0.1710121	-0.1063104	-0.1173656	-0.1143792	-0.1718225	-0.1520667	-0.2531514	-0.2322101	-0.2022368	-0.1745526	-0.1020017	-0.01457362	0.02759632	-0.003643303	-0.07284281	-0.106022	-0.03824718	0.05286891	-0.02860443	-0.1119632	-0.1399361	-0.1364315	-0.1429427	-0.1545819	-0.1081768	-0.01686143	0.1013999	0.1720663	0.1586463	0.09966492	0.03354746	0.01982928	0.02367776	0.1234332	0.2251935	0.2291138	0.1444735	0.05684559	-0.01307674	-0.06881054	0.06731147	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.6909239	0.3232537	0.07311711	0.2481069	0.1369811	-0.1109389	-0.1556233	-0.05642341	-0.05871079	-0.09397691	-0.02147151	0.04413549	0.05910709	0.04103711	-0.03134172	-0.0822317	-0.1277181	-0.09839582	0.05032816	0.09784446	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.1317676	-0.4600784	-0.04560519
4.8N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.6771476	1.198706	1.01675	0.7198941	0.5232068	0.389366	0.25575	0.1231991	-0.03561563	-0.255106	-0.5413839	-0.9211521	-1.110367	-0.6806808	0.1706244	0.3085721	0.07283664	-0.1951234	-0.3703324	-0.2608972	0.2694758	0.285035	0.107936	-0.03907039	-0.141469	-0.1973774	-0.1812411	-0.1191616	-0.03427542	0.06272879	0.1163894	0.1021852	0.05019588	-0.01236595	-0.06367808	-0.08570632	-0.0840559	-0.09487587	-0.1217058	-0.1508728	-0.1564114	-0.1422025	-0.1162189	-0.09338823	-0.06063364	-0.02680148	-0.01906506	-0.02419402	-0.04057069	-0.04773811	-0.0959381	-0.1644908	-0.2346195	-0.2148218	-0.1703058	-0.0979276	-0.1025344	-0.09861119	-0.1595975	-0.1419416	-0.2882097	-0.228751	-0.2329117	-0.2163688	-0.1145293	-0.0001158637	0.07655357	0.06937015	-0.006397376	-0.07202484	-0.02907936	0.07162893	-0.005891351	-0.1005127	-0.1354137	-0.143328	-0.1624922	-0.1903957	-0.162011	-0.0714887	0.06413471	0.1537355	0.1470503	0.08211134	0.02431724	-0.00521094	-0.0115866	0.1039887	0.2419432	0.2390133	0.1644553	0.0431584	-0.05639646	-0.0420416	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	0.7196378	0.3254669	0.05001742	0.2306205	0.1470304	-0.08041704	-0.1239002	-0.03226923	-0.07404894	-0.09186491	-0.06279331	0.009522756	0.03573109	0.04070983	-0.02131891	-0.08270378	-0.1380386	-0.1175919	-0.02743986	0.1277075	0.04714591	-10	-10	-10	-10	-10	-10	-10	-10	-10	-0.001480419	-0.5508552	-0.1357731
5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	1.71762	1.263392	0.8942029	0.6163598	0.4757304	0.3101718	0.1671858	-0.007622721	-0.2318492	-0.5167271	-0.9362136	-1.188844	-0.8995336	-0.01136691	0.344921	0.1579461	-0.122465	-0.3570691	-0.2806319	0.1878278	0.2715647	0.1129458	-0.03853412	-0.1480203	-0.2150875	-0.2160613	-0.1823199	-0.0966578	0.005543937	0.06989975	0.0741827	0.04490384	-0.01075474	-0.06915784	-0.09812807	-0.0963002	-0.1018143	-0.1228901	-0.1448723	-0.1443337	-0.1277595	-0.103897	-0.08831541	-0.05510713	-0.03615253	-0.02182668	-0.03832808	-0.04733341	-0.06022707	-0.1181138	-0.1739096	-0.2278989	-0.2124673	-0.1606391	-0.09616005	-0.08542939	-0.08539582	-0.1362951	-0.1585298	-0.3107874	-0.2197545	-0.2897891	-0.272422	-0.1342581	0.0133179	0.1135645	0.1406807	0.06908827	-0.03136493	-0.02066337	0.0861352	0.03070688	-0.08063659	-0.1272405	-0.1477422	-0.1769638	-0.220261	-0.2119721	-0.1280091	0.02338269	0.1300633	0.1334368	0.08688473	0.0335278	-0.03345015	-0.0401432	0.0855476	0.2479048	0.2663691	0.1759573	0.06227056	-0.118735	-0.03790223	-10	-10	-10	-10	-10	0.07243737	-0.0002894261	0.02685888	0.006229785	0.01033562	-10	-10	-10	-10	-10	-10	-10	0.7511577	0.2875568	0.0483338	0.2226307	0.1505064	-0.05926668	-0.08631139	-0.02234666	-0.07645436	-0.1124635	-0.09649709	-0.04427197	0.00901134	0.0227541	0.0002580679	-0.0810985	-0.1270865	-0.1364577	-0.05420785	0.07293686	0.1191807	0.04888096	0.01735251	-10	-10	-10	-10	-10	-10	-10	-10	-0.5626107	-0.2038326
5.3N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	1.907927	1.518642	1.02815	0.7368417	0.5235503	0.3612728	0.2040358	0.03443226	-0.2093955	-0.4960804	-0.9419634	-1.23184	-0.9745405	-0.2222283	0.3637663	0.2474875	-0.04348026	-0.324282	-0.2855767	0.09280317	0.2414165	0.1161522	-0.02931307	-0.1393365	-0.2093358	-0.2310264	-0.2312622	-0.1572619	-0.03595087	0.04069309	0.05726747	0.03486154	-0.01504974	-0.07107501	-0.09886367	-0.1021551	-0.1085795	-0.1270147	-0.1419306	-0.1293122	-0.1128378	-0.09365293	-0.08319005	-0.05058876	-0.04618149	-0.02633578	-0.05550057	-0.06392153	-0.0756344	-0.1440598	-0.1679102	-0.2194216	-0.198541	-0.1524626	-0.09302656	-0.07696801	-0.07361378	-0.1275379	-0.1985053	-0.3127268	-0.2343015	-0.3694065	-0.3207102	-0.1583648	0.04867982	0.167639	0.2112637	0.1490563	0.02428072	-0.003283899	0.09716048	0.07543189	-0.04913359	-0.1128105	-0.146811	-0.1850179	-0.2424444	-0.2550235	-0.1867032	-0.0229833	0.1103841	0.1338456	0.1063069	0.03957643	-0.05992932	-0.05073219	0.05867412	0.2428563	0.2747344	0.2000212	0.05005578	-0.1073688	-0.1029238	-10	-10	0.1105077	-0.08526526	0.07004549	0.08314049	0.000798373	0.003870501	-0.005294538	-0.02142243	-10	-10	-10	-10	-10	-10	0.04315905	0.7568287	0.2037706	0.07863639	0.2175729	0.1383829	-0.0364011	-0.06277166	-0.01158499	-0.07824748	-0.1292731	-0.129251	-0.08594672	-0.03731067	0.01844127	0.00698274	-0.0551479	-0.1219519	-0.1384922	-0.07777741	0.006478554	0.1163505	0.1434879	0.03605609	-10	-10	-10	-10	-10	-10	-10	-10	-0.6117479	-0.1574169
5.5N	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	1.638175	1.619354	1.230728	0.8702244	0.6044973	0.4179125	0.2356734	0.06235963	-0.2023672	-0.4851396	-0.9396283	-1.238151	-0.9721519	-0.367236	0.3684235	0.349672	0.04291969	-0.2753473	-0.2959583	0.009759667	0.194542	0.1154874	-0.01449898	-0.1146889	-0.1926007	-0.2282263	-0.2507472	-0.2038489	-0.07510623	0.01335752	0.03894648	0.02391791	-0.02320663	-0.06800631	-0.09460157	-0.1035489	-0.1109254	-0.1245229	-0.1290797	-0.113832	-0.1001564	-0.08451411	-0.07983291	-0.04990583	-0.05945896	-0.03523489	-0.07485644	-0.07799403	-0.09161284	-0.151861	-0.1642763	-0.2101989	-0.1804322	-0.1428452	-0.08830053	-0.0734951	-0.06492625	-0.1493483	-0.2271969	-0.3034878	-0.2719127	-0.4475197	-0.3291187	-0.155471	0.04323102	0.2327903	0.288498	0.2422518	0.08903366	0.02375688	0.1110736	0.1212955	-0.0009528596	-0.08895988	-0.138494	-0.1865821	-0.2586472	-0.2946309	-0.2456119	-0.08191276	0.09085289	0.1432625	0.1296338	0.03641265	-0.05889389	-0.0564929	0.04248566	0.2144089	0.2845933	0.2012066	0.07409754	-0.0620375	-0.04461868	-0.08347946	0.07140256	0.1087589	-0.07363472	0.07523188	0.0473223	-0.01215766	-0.02948087	-0.02384657	-0.04277035	-10	-10	-10	-10	-10	-10	0.1931114	0.6838865	0.1097524	0.1385836	0.1937347	0.123796	-0.02357884	-0.04448042	-0.00395235	-0.07159431	-0.1412812	-0.1495997	-0.1243765	-0.07351466	0.01273767	0.01346607	-0.03769339	-0.1151116	-0.1388182	-0.09035527	-0.02755599	0.06139911	0.1195284	0.1217637	0.01897053	-10	-10	-10	-10	-10	-10	-0.2085517	-0.4547855	-0.1276097
